"dataset","WordA","WordB","Rating","zRating"
"Silberer2014","cottage","strawberry",1,-0.706202980892166
"Silberer2014","catapult","wheel",2.25,0.578404232441682
"Silberer2014","bathtub","bedroom",1.75,0.0645613471081427
"Silberer2014","blender","cathedral",1,-0.706202980892166
"Silberer2014","beans","belt",1,-0.706202980892166
"Silberer2014","onions","rice",2,0.321482789774912
"Silberer2014","lion","trolley",1,-0.706202980892166
"Silberer2014","grape","pumpkin",3,1.34916856044199
"Silberer2014","colander","pan",3,1.34916856044199
"Silberer2014","lantern","racquet",1.25,-0.449281538225396
"Silberer2014","pajamas","shirt",3.5,1.86301144577553
"Silberer2014","pier","skyscraper",2,0.321482789774912
"Silberer2014","parakeet","pig",2,0.321482789774912
"Silberer2014","bow_(ribbon)","ship",1,-0.706202980892166
"Silberer2014","dog","moth",1.75,0.0645613471081427
"Silberer2014","taxi","van",4,2.37685433110907
"Silberer2014","bed","camisole",1,-0.706202980892166
"Silberer2014","garlic","rooster",1,-0.706202980892166
"Silberer2014","bull","whistle",1,-0.706202980892166
"Silberer2014","baton","fork",1,-0.706202980892166
"Silberer2014","carpet","sheep",1,-0.706202980892166
"Silberer2014","cranberry","walnut",2.5,0.835325675108451
"Silberer2014","cockroach","mackerel",1.75,0.0645613471081427
"Silberer2014","rock","starling",1,-0.706202980892166
"Silberer2014","box","subway",1.25,-0.449281538225396
"Silberer2014","blackbird","pigeon",3.75,2.1199328884423
"Silberer2014","doll","raisin",1,-0.706202980892166
"Silberer2014","broom","knife",1.5,-0.192360095558627
"Silberer2014","pyramid","tuna",1,-0.706202980892166
"Silberer2014","falcon","salamander",1.6,-0.0895915184919189
"Silberer2014","robe","vest",3.4,1.76024286870882
"Silberer2014","lamb","platypus",2.6,0.938094252175159
"Silberer2014","cap_(bottle)","drill",1,-0.706202980892166
"Silberer2014","projector","skis",1,-0.706202980892166
"Silberer2014","knife","tomahawk",2.8,1.14363140630857
"Silberer2014","cougar","screwdriver",1,-0.706202980892166
"Silberer2014","cap_(hat)","truck",1,-0.706202980892166
"Silberer2014","hammer","spider",1,-0.706202980892166
"Silberer2014","mouse_(computer)","oriole",1,-0.706202980892166
"Silberer2014","cup","tie",1,-0.706202980892166
"Silberer2014","sledgehammer","stone",2,0.321482789774912
"Silberer2014","crab","seal",2,0.321482789774912
"Silberer2014","camisole","unicycle",1,-0.706202980892166
"Silberer2014","bow_(ribbon)","shoes",1.4,-0.295128672625335
"Silberer2014","saddle","wand",1,-0.706202980892166
"Silberer2014","accordion","goose",1,-0.706202980892166
"Silberer2014","bear","beetle",1.6,-0.0895915184919189
"Silberer2014","cockroach","groundhog",1.6,-0.0895915184919189
"Silberer2014","lantern","sink",1,-0.706202980892166
"Silberer2014","grapefruit","octopus",1,-0.706202980892166
"Silberer2014","robin","rooster",4.2,2.58239148524248
"Silberer2014","squid","umbrella",1,-0.706202980892166
"Silberer2014","sandals","veil",2,0.321482789774912
"Silberer2014","raft","rice",1,-0.706202980892166
"Silberer2014","anchor","eggplant",1,-0.706202980892166
"Silberer2014","ruler","tank_(army)",1,-0.706202980892166
"Silberer2014","axe","spatula",2.4,0.732557098041743
"Silberer2014","parka","saxophone",1,-0.706202980892166
"Silberer2014","bow_(weapon)","peach",1,-0.706202980892166
"Silberer2014","elephant","pistol",1,-0.706202980892166
"Silberer2014","paintbrush","violin",1,-0.706202980892166
"Silberer2014","hyena","ox",3,1.34916856044199
"Silberer2014","nectarine","tangerine",4.6,2.99346579350931
"Silberer2014","pier","rocker",1,-0.706202980892166
"Silberer2014","bin_(waste)","radio",1,-0.706202980892166
"Silberer2014","python","woodpecker",1.4,-0.295128672625335
"Silberer2014","harp","sledgehammer",1,-0.706202980892166
"Silberer2014","grasshopper","squirrel",1.6,-0.0895915184919189
"Silberer2014","mackerel","spear",1,-0.706202980892166
"Silberer2014","bow_(ribbon)","raft",1,-0.706202980892166
"Silberer2014","cabbage","peas",3.4,1.76024286870882
"Silberer2014","level","ruler",2.8,1.14363140630857
"Silberer2014","cup","jar",4.2,2.58239148524248
"Silberer2014","blueberry","rhubarb",2.8,1.14363140630857
"Silberer2014","iguana","potato",1,-0.706202980892166
"Silberer2014","menu","train",1,-0.706202980892166
"Silberer2014","hornet","robin",1.8,0.115945635641497
"Silberer2014","honeydew","van",1,-0.706202980892166
"Silberer2014","fawn","harpsichord",1,-0.706202980892166
"Silberer2014","horse","tortoise",1.4,-0.295128672625335
"Silberer2014","bolts","screwdriver",3.2,1.55470571457541
"Silberer2014","cabin","wall",2.8,1.14363140630857
"Silberer2014","cottage","panther",1,-0.706202980892166
"Silberer2014","machete","unicycle",1,-0.706202980892166
"Silberer2014","bathtub","swimsuit",1.8,0.115945635641497
"Silberer2014","drill","pencil",1,-0.706202980892166
"Silberer2014","celery","garlic",3.4,1.76024286870882
"Silberer2014","axe","dolphin",1,-0.706202980892166
"Silberer2014","buckle","crowbar",2.2,0.527019943908328
"Silberer2014","strawberry","tangerine",4,2.37685433110907
"Silberer2014","lettuce","peas",3.6,1.96578002284224
"Silberer2014","fawn","stone",1,-0.706202980892166
"Silberer2014","bison","tiger",3.6,1.96578002284224
"Silberer2014","chickadee","mandarin",1.2,-0.50066582675875
"Silberer2014","hatchet","raccoon",1,-0.706202980892166
"Silberer2014","beets","radio",1,-0.706202980892166
"Silberer2014","pen","spatula",2,0.321482789774912
"Silberer2014","iguana","radish",1.2,-0.50066582675875
"Silberer2014","harpsichord","sled",1.2,-0.50066582675875
"Silberer2014","necklace","oven",1.2,-0.50066582675875
"Silberer2014","canoe","table",1.4,-0.295128672625335
"Silberer2014","cannon","worm",1,-0.706202980892166
"Silberer2014","beehive","jeep",1,-0.706202980892166
"Silberer2014","banana","pheasant",1.2,-0.50066582675875
"Silberer2014","flamingo","seagull",4.6,2.99346579350931
"Silberer2014","ambulance","truck",3.6,1.96578002284224
"Silberer2014","plug_(electric)","rocker",1.2,-0.50066582675875
"Silberer2014","bridge","otter",1,-0.706202980892166
"Silberer2014","bottle","eggplant",1,-0.706202980892166
"Silberer2014","rhubarb","tongs",1,-0.706202980892166
"Silberer2014","mixer","revolver",1.2,-0.50066582675875
"Silberer2014","groundhog","hamster",4.2,2.58239148524248
"Silberer2014","shed","stove",1.2,-0.50066582675875
"Silberer2014","slippers","sweater",2.6,0.938094252175159
"Silberer2014","bomb","shoes",1.2,-0.50066582675875
"Silberer2014","hyena","shawl",1,-0.706202980892166
"Silberer2014","faucet","pants",1,-0.706202980892166
"Silberer2014","boots","saddle",2,0.321482789774912
"Silberer2014","bureau","pot",1.25,-0.449281538225396
"Silberer2014","buckle","skillet",1,-0.706202980892166
"Silberer2014","rocket","sailboat",1.25,-0.449281538225396
"Silberer2014","apron","scarf",3.5,1.86301144577553
"Silberer2014","crayon","racquet",1,-0.706202980892166
"Silberer2014","cow","crocodile",3,1.34916856044199
"Silberer2014","pants","robe",4.25,2.63377577377584
"Silberer2014","ruler","sink",1,-0.706202980892166
"Silberer2014","bull","tortoise",2,0.321482789774912
"Silberer2014","chapel","rifle",1,-0.706202980892166
"Silberer2014","ambulance","motorcycle",3.5,1.86301144577553
"Silberer2014","crow","turnip",1,-0.706202980892166
"Silberer2014","banjo","peas",1,-0.706202980892166
"Silberer2014","jeans","sweater",4.5,2.89069721644261
"Silberer2014","beehive","whale",1,-0.706202980892166
"Silberer2014","vulture","woodpecker",4.25,2.63377577377584
"Silberer2014","bolts","whistle",1,-0.706202980892166
"Silberer2014","boots","bridge",1,-0.706202980892166
"Silberer2014","cougar","lime",1,-0.706202980892166
"Silberer2014","sack","veil",1,-0.706202980892166
"Silberer2014","candle","car",1,-0.706202980892166
"Silberer2014","canary","salamander",1.75,0.0645613471081427
"Silberer2014","gate","hose_(tubing)",1,-0.706202980892166
"Silberer2014","bookcase","housefly",1,-0.706202980892166
"Silberer2014","nectarine","zucchini",3.25,1.60609000310876
"Silberer2014","coat","gorilla",1,-0.706202980892166
"Silberer2014","accordion","oven",1,-0.706202980892166
"Silberer2014","chandelier","crab",1,-0.706202980892166
"Silberer2014","parka","shirt",4.25,2.63377577377584
"Silberer2014","drum","rope",1,-0.706202980892166
"Silberer2014","baton","beets",1,-0.706202980892166
"Silberer2014","cedar","faucet",1,-0.706202980892166
"Silberer2014","cage","wheel",1,-0.706202980892166
"Silberer2014","cheese","goldfish",1,-0.706202980892166
"Silberer2014","jacket","mixer",1,-0.706202980892166
"Silberer2014","coconut","lemon",3,1.34916856044199
"Silberer2014","fawn","rabbit",3.5,1.86301144577553
"Silberer2014","bike","screws",1,-0.706202980892166
"Silberer2014","pig","pot",1,-0.706202980892166
"Silberer2014","accordion","pan",1,-0.706202980892166
"Silberer2014","grasshopper","walnut",1,-0.706202980892166
"Silberer2014","octopus","squid",4.5,2.89069721644261
"Silberer2014","parakeet","pelican",4.25,2.63377577377584
"Silberer2014","dunebuggy","tiger",1,-0.706202980892166
"Silberer2014","penguin","swan",3.5,1.86301144577553
"Silberer2014","housefly","mink_(coat)",1,-0.706202980892166
"Silberer2014","alligator","camel",2.5,0.835325675108451
"Silberer2014","bureau","skis",1,-0.706202980892166
"Silberer2014","necklace","scarf",2.75,1.09224711777522
"Silberer2014","budgie","pheasant",3.75,2.1199328884423
"Silberer2014","lamb","zucchini",1,-0.706202980892166
"Silberer2014","microscope","spoon",1,-0.706202980892166
"Silberer2014","stone","tuba",1,-0.706202980892166
"Silberer2014","panther","van",1,-0.706202980892166
"Silberer2014","toaster","wall",1,-0.706202980892166
"Silberer2014","onions","rooster",1,-0.706202980892166
"Silberer2014","bookcase","dolphin",1,-0.706202980892166
"Silberer2014","pipe_(plumbing)","radio",1,-0.706202980892166
"Silberer2014","cheetah","chimp",3.25,1.60609000310876
"Silberer2014","carrot","plum",3.25,1.60609000310876
"Silberer2014","emu","kettle",1,-0.706202980892166
"Silberer2014","dresser","mushroom",1,-0.706202980892166
"Silberer2014","horse","robin",1.8,0.115945635641497
"Silberer2014","chain","zebra",1,-0.706202980892166
"Silberer2014","broccoli","pig",1,-0.706202980892166
"Silberer2014","buggy","cart",4,2.37685433110907
"Silberer2014","beehive","shelves",1,-0.706202980892166
"Silberer2014","cranberry","mouse",1,-0.706202980892166
"Silberer2014","helicopter","oven",1,-0.706202980892166
"Silberer2014","peas","tomato",3.4,1.76024286870882
"Silberer2014","saxophone","whistle",2.2,0.527019943908328
"Silberer2014","canary","stork",3.8,2.17131717697565
"Silberer2014","blackbird","hut",1,-0.706202980892166
"Silberer2014","hamster","tomahawk",1,-0.706202980892166
"Silberer2014","camisole","eagle",1,-0.706202980892166
"Silberer2014","hose_(leggings)","pajamas",3.2,1.55470571457541
"Silberer2014","buffalo","lion",2.6,0.938094252175159
"Silberer2014","ship","truck",3,1.34916856044199
"Silberer2014","calf","mackerel",1.4,-0.295128672625335
"Silberer2014","grape","tangerine",3.8,2.17131717697565
"Silberer2014","giraffe","platypus",2.4,0.732557098041743
"Silberer2014","boots","trousers",3,1.34916856044199
"Silberer2014","jar","necklace",1,-0.706202980892166
"Silberer2014","salmon","trout",4.6,2.99346579350931
"Silberer2014","bag","stick",1,-0.706202980892166
"Silberer2014","elk","frog",1.4,-0.295128672625335
"Silberer2014","cottage","tripod",1,-0.706202980892166
"Silberer2014","key","rat",1,-0.706202980892166
"Silberer2014","bat_(baseball)","pen",1,-0.706202980892166
"Silberer2014","dagger","pencil",1,-0.706202980892166
"Silberer2014","brush","stick",1,-0.706202980892166
"Silberer2014","asparagus","muzzle",1,-0.706202980892166
"Silberer2014","kettle","sparrow",1,-0.706202980892166
"Silberer2014","minnow","van",1,-0.706202980892166
"Silberer2014","hornet","radio",1,-0.706202980892166
"Silberer2014","spade","wall",1,-0.706202980892166
"Silberer2014","chickadee","rocker",1.75,0.0645613471081427
"Silberer2014","harpsichord","inn",1,-0.706202980892166
"Silberer2014","celery","grapefruit",2.5,0.835325675108451
"Silberer2014","bat_(baseball)","mouse",1,-0.706202980892166
"Silberer2014","mushroom","parsley",2.25,0.578404232441682
"Silberer2014","dresser","skis",1,-0.706202980892166
"Silberer2014","shovel","spinach",1,-0.706202980892166
"Silberer2014","calf","rabbit",2.25,0.578404232441682
"Silberer2014","brick","building",2.5,0.835325675108451
"Silberer2014","iguana","moose",2,0.321482789774912
"Silberer2014","blueberry","duck",1.25,-0.449281538225396
"Silberer2014","chair","flute",1,-0.706202980892166
"Silberer2014","nightgown","robe",4.25,2.63377577377584
"Silberer2014","pillow","sledgehammer",1,-0.706202980892166
"Silberer2014","emu","rifle",1,-0.706202980892166
"Silberer2014","bow_(weapon)","necklace",1,-0.706202980892166
"Silberer2014","axe","hammer",3.5,1.86301144577553
"Silberer2014","shotgun","stereo",1.25,-0.449281538225396
"Silberer2014","veil","vest",2,0.321482789774912
"Silberer2014","fawn","onions",1,-0.706202980892166
"Silberer2014","crown","mat",1,-0.706202980892166
"Silberer2014","key","starling",1,-0.706202980892166
"Silberer2014","garage","tent",2.5,0.835325675108451
"Silberer2014","camel","deer",3,1.34916856044199
"Silberer2014","grater","parsley",1.5,-0.192360095558627
"Silberer2014","olive","plum",3.5,1.86301144577553
"Silberer2014","mirror","radish",1,-0.706202980892166
"Silberer2014","emu","train",1.25,-0.449281538225396
"Silberer2014","rattlesnake","skirt",1,-0.706202980892166
"Silberer2014","pistol","wrench",1.25,-0.449281538225396
"Silberer2014","ruler","trout",1,-0.706202980892166
"Silberer2014","beans","radio",1,-0.706202980892166
"Silberer2014","magazine","starling",1,-0.706202980892166
"Silberer2014","chickadee","robin",4.5,2.89069721644261
"Silberer2014","bridge","candle",1,-0.706202980892166
"Silberer2014","dunebuggy","unicycle",3,1.34916856044199
"Silberer2014","axe","saxophone",1,-0.706202980892166
"Silberer2014","raft","tack",1,-0.706202980892166
"Silberer2014","lime","sack",1,-0.706202980892166
"Silberer2014","ant","zucchini",1,-0.706202980892166
"Silberer2014","boots","raspberry",1,-0.706202980892166
"Silberer2014","budgie","seagull",3.5,1.86301144577553
"Silberer2014","dandelion","oak",2.5,0.835325675108451
"Silberer2014","harmonica","whistle",3.75,2.1199328884423
"Silberer2014","hare","moth",1.75,0.0645613471081427
"Silberer2014","beets","buffalo",1,-0.706202980892166
"Silberer2014","broom","oven",1,-0.706202980892166
"Silberer2014","crayon","stick",1.5,-0.192360095558627
"Silberer2014","rake","worm",1,-0.706202980892166
"Silberer2014","faucet","sink",3.75,2.1199328884423
"Silberer2014","bullet","squid",1,-0.706202980892166
"Silberer2014","crowbar","toilet",1,-0.706202980892166
"Silberer2014","beehive","peacock",1.25,-0.449281538225396
"Silberer2014","biscuit","rocket",1,-0.706202980892166
"Silberer2014","horse","pillow",1,-0.706202980892166
"Silberer2014","cauliflower","hoe",1.2,-0.50066582675875
"Silberer2014","coyote","woodpecker",1.6,-0.0895915184919189
"Silberer2014","ashtray","buffalo",1,-0.706202980892166
"Silberer2014","goose","swan",4.4,2.7879286393759
"Silberer2014","banjo","stick",1.2,-0.50066582675875
"Silberer2014","chapel","wheel",1,-0.706202980892166
"Silberer2014","bison","chimp",2.2,0.527019943908328
"Silberer2014","mink_(coat)","tuba",1,-0.706202980892166
"Silberer2014","coat","socks",2.8,1.14363140630857
"Silberer2014","cedar","pear",2,0.321482789774912
"Silberer2014","blender","typewriter",1.4,-0.295128672625335
"Silberer2014","sword","tomahawk",3.4,1.76024286870882
"Silberer2014","caterpillar","revolver",1,-0.706202980892166
"Silberer2014","bayonet","rifle",4,2.37685433110907
"Silberer2014","corkscrew","orange",1,-0.706202980892166
"Silberer2014","peas","stork",1,-0.706202980892166
"Silberer2014","beaver","scarf",1,-0.706202980892166
"Silberer2014","menu","spider",1,-0.706202980892166
"Silberer2014","lion","zucchini",1,-0.706202980892166
"Silberer2014","cockroach","platypus",1.4,-0.295128672625335
"Silberer2014","raccoon","turtle",1.6,-0.0895915184919189
"Silberer2014","fawn","moose",3.4,1.76024286870882
"Silberer2014","cap_(bottle)","sled",1,-0.706202980892166
"Silberer2014","banana","vine",1.8,0.115945635641497
"Silberer2014","chain","clamp",2.6,0.938094252175159
"Silberer2014","boots","mat",1.8,0.115945635641497
"Silberer2014","crowbar","rhubarb",1,-0.706202980892166
"Silberer2014","magazine","whistle",1,-0.706202980892166
"Silberer2014","dandelion","shack",1,-0.706202980892166
"Silberer2014","bottle","pear",1,-0.706202980892166
"Silberer2014","magazine","pillow",1,-0.706202980892166
"Silberer2014","lettuce","trombone",1,-0.706202980892166
"Silberer2014","chair","rifle",1,-0.706202980892166
"Silberer2014","cello","motorcycle",1,-0.706202980892166
"Silberer2014","bison","piano",1,-0.706202980892166
"Silberer2014","cannon","pencil",1,-0.706202980892166
"Silberer2014","coat","pan",1,-0.706202980892166
"Silberer2014","bow_(ribbon)","radio",1,-0.706202980892166
"Silberer2014","missile","shotgun",4.25,2.63377577377584
"Silberer2014","harp","harpsichord",4.5,2.89069721644261
"Silberer2014","bow_(weapon)","candle",1,-0.706202980892166
"Silberer2014","beaver","falcon",1.5,-0.192360095558627
"Silberer2014","fan_(appliance)","kite",1.5,-0.192360095558627
"Silberer2014","lamb","mink_(coat)",1,-0.706202980892166
"Silberer2014","bazooka","cage",1,-0.706202980892166
"Silberer2014","rabbit","wall",1,-0.706202980892166
"Silberer2014","bear","skunk",2.5,0.835325675108451
"Silberer2014","trout","wand",1,-0.706202980892166
"Silberer2014","football","hare",1,-0.706202980892166
"Silberer2014","corn","sleigh",1,-0.706202980892166
"Silberer2014","cloak","skillet",1,-0.706202980892166
"Silberer2014","ant","mouse",1.75,0.0645613471081427
"Silberer2014","ambulance","bookcase",1,-0.706202980892166
"Silberer2014","minnow","vulture",2,0.321482789774912
"Silberer2014","bracelet","toilet",1,-0.706202980892166
"Silberer2014","microwave","toaster",4,2.37685433110907
"Silberer2014","bread","garlic",2.5,0.835325675108451
"Silberer2014","bowl","box",2.5,0.835325675108451
"Silberer2014","couch","elephant",1,-0.706202980892166
"Silberer2014","broccoli","vine",1.8,0.115945635641497
"Silberer2014","blackbird","deer",1.6,-0.0895915184919189
"Silberer2014","limousine","trailer",1.8,0.115945635641497
"Silberer2014","motorcycle","unicycle",3.2,1.55470571457541
"Silberer2014","pineapple","plate",1.8,0.115945635641497
"Silberer2014","shield","spear",3.6,1.96578002284224
"Silberer2014","comb","pelican",1,-0.706202980892166
"Silberer2014","grape","lime",4.2,2.58239148524248
"Silberer2014","cellar","duck",1,-0.706202980892166
"Silberer2014","eel","flamingo",1.6,-0.0895915184919189
"Silberer2014","sailboat","tortoise",1,-0.706202980892166
"Silberer2014","bow_(ribbon)","python",1,-0.706202980892166
"Silberer2014","banner","hyena",1,-0.706202980892166
"Silberer2014","donkey","plum",1,-0.706202980892166
"Silberer2014","groundhog","owl",1.8,0.115945635641497
"Silberer2014","cockroach","pigeon",1.6,-0.0895915184919189
"Silberer2014","bookcase","catapult",1,-0.706202980892166
"Silberer2014","pheasant","snail",1.6,-0.0895915184919189
"Silberer2014","balloon","van",1,-0.706202980892166
"Silberer2014","corn","rice",4.4,2.7879286393759
"Silberer2014","chimp","squirrel",2.2,0.527019943908328
"Silberer2014","nightgown","pepper",1,-0.706202980892166
"Silberer2014","pot","stool_(furniture)",1.4,-0.295128672625335
"Silberer2014","chicken","hare",2.2,0.527019943908328
"Silberer2014","bracelet","dog",1,-0.706202980892166
"Silberer2014","clock","ruler",1.6,-0.0895915184919189
"Silberer2014","bedroom","wheel",1,-0.706202980892166
"Silberer2014","fan_(appliance)","fridge",2.8,1.14363140630857
"Silberer2014","raft","swimsuit",2.4,0.732557098041743
"Silberer2014","cantaloupe","sink",1.25,-0.449281538225396
"Silberer2014","door","projector",1,-0.706202980892166
"Silberer2014","paintbrush","peg",1.25,-0.449281538225396
"Silberer2014","hoe","pistol",1.5,-0.192360095558627
"Silberer2014","horse","pine",1,-0.706202980892166
"Silberer2014","rock","stereo",1.5,-0.192360095558627
"Silberer2014","rabbit","taxi",1,-0.706202980892166
"Silberer2014","catfish","salmon",4,2.37685433110907
"Silberer2014","bucket","spider",1,-0.706202980892166
"Silberer2014","missile","violin",1,-0.706202980892166
"Silberer2014","chandelier","strainer",1,-0.706202980892166
"Silberer2014","cloak","woodpecker",1,-0.706202980892166
"Silberer2014","bomb","hammer",1.5,-0.192360095558627
"Silberer2014","rat","skyscraper",1,-0.706202980892166
"Silberer2014","fork","pencil",1.75,0.0645613471081427
"Silberer2014","robe","sweater",3.5,1.86301144577553
"Silberer2014","chimp","chipmunk",2.5,0.835325675108451
"Silberer2014","barrel","worm",1,-0.706202980892166
"Silberer2014","camisole","dish",2,0.321482789774912
"Silberer2014","cheese","lemon",2,0.321482789774912
"Silberer2014","ashtray","peach",1,-0.706202980892166
"Silberer2014","armor","boots",2,0.321482789774912
"Silberer2014","bra","chapel",1,-0.706202980892166
"Silberer2014","pickle","plum",3,1.34916856044199
"Silberer2014","tack","toaster",1,-0.706202980892166
"Silberer2014","duck","owl",3.5,1.86301144577553
"Silberer2014","leopard","squirrel",2.5,0.835325675108451
"Silberer2014","crown","trumpet",1.5,-0.192360095558627
"Silberer2014","fridge","stove",3,1.34916856044199
"Silberer2014","python","seagull",1.5,-0.192360095558627
"Silberer2014","bucket","squid",1,-0.706202980892166
"Silberer2014","mixer","saddle",1,-0.706202980892166
"Silberer2014","earmuffs","radio",1.25,-0.449281538225396
"Silberer2014","tomahawk","trout",1,-0.706202980892166
"Silberer2014","armor","curtains",1.25,-0.449281538225396
"Silberer2014","leopard","whale",1.5,-0.192360095558627
"Silberer2014","cantaloupe","grape",4,2.37685433110907
"Silberer2014","pineapple","tuna",1.25,-0.449281538225396
"Silberer2014","book","peas",1,-0.706202980892166
"Silberer2014","church","cockroach",1,-0.706202980892166
"Silberer2014","bomb","wheel",1,-0.706202980892166
"Silberer2014","mackerel","snail",1.5,-0.192360095558627
"Silberer2014","elevator","house",2.5,0.835325675108451
"Silberer2014","bow_(ribbon)","violin",1,-0.706202980892166
"Silberer2014","parsley","pickle",2,0.321482789774912
"Silberer2014","crab","swan",1.5,-0.192360095558627
"Silberer2014","gloves","trousers",2.75,1.09224711777522
"Silberer2014","chimp","mouse",2.25,0.578404232441682
"Silberer2014","keyboard_(musical)","wall",1,-0.706202980892166
"Silberer2014","buggy","eggplant",1,-0.706202980892166
"Silberer2014","chickadee","rhubarb",1,-0.706202980892166
"Silberer2014","celery","pencil",1,-0.706202980892166
"Silberer2014","cupboard","woodpecker",1,-0.706202980892166
"Silberer2014","budgie","fork",1,-0.706202980892166
"Silberer2014","nectarine","peg",1,-0.706202980892166
"Silberer2014","bull","horse",3.5,1.86301144577553
"Silberer2014","bathtub","rice",1,-0.706202980892166
"Silberer2014","bullet","parka",1,-0.706202980892166
"Silberer2014","bolts","dagger",1,-0.706202980892166
"Silberer2014","radio","rice",1,-0.706202980892166
"Silberer2014","garage","ship",1,-0.706202980892166
"Silberer2014","cherry","walnut",4,2.37685433110907
"Silberer2014","broccoli","chandelier",1,-0.706202980892166
"Silberer2014","apartment","key",1.5,-0.192360095558627
"Silberer2014","baton","emu",1,-0.706202980892166
"Silberer2014","woodpecker","zebra",2,0.321482789774912
"Silberer2014","mink_(animal)","skunk",3.75,2.1199328884423
"Silberer2014","belt","pin",2,0.321482789774912
"Silberer2014","canoe","moose",1,-0.706202980892166
"Silberer2014","lion","wasp",1.75,0.0645613471081427
"Silberer2014","garlic","onions",4.5,2.89069721644261
"Silberer2014","buffalo","rabbit",2.75,1.09224711777522
"Silberer2014","couch","sack",1,-0.706202980892166
"Silberer2014","football","parka",1,-0.706202980892166
"Silberer2014","cranberry","jar",1,-0.706202980892166
"Silberer2014","crayon","wand",1.25,-0.449281538225396
"Silberer2014","tack","tripod",1,-0.706202980892166
"Silberer2014","crowbar","mittens",1,-0.706202980892166
"Silberer2014","colander","pistol",1,-0.706202980892166
"Silberer2014","pajamas","vest",3,1.34916856044199
"Silberer2014","boat","spear",1.25,-0.449281538225396
"Silberer2014","beaver","squirrel",3.25,1.60609000310876
"Silberer2014","dandelion","spatula",1,-0.706202980892166
"Silberer2014","bracelet","scarf",2.75,1.09224711777522
"Silberer2014","crane_(machine)","truck",2.5,0.835325675108451
"Silberer2014","bat_(animal)","hyena",2.25,0.578404232441682
"Silberer2014","grape","nectarine",3.75,2.1199328884423
"Silberer2014","cloak","slippers",2.5,0.835325675108451
"Silberer2014","blue jay","dish",1,-0.706202980892166
"Silberer2014","cockroach","rat",2.5,0.835325675108451
"Silberer2014","cod","walrus",2.25,0.578404232441682
"Silberer2014","rattlesnake","sofa",1,-0.706202980892166
"Silberer2014","crowbar","dandelion",1,-0.706202980892166
"Silberer2014","mittens","socks",3.5,1.86301144577553
"Silberer2014","cauliflower","python",1,-0.706202980892166
"Silberer2014","camisole","chipmunk",1,-0.706202980892166
"Silberer2014","dunebuggy","train",3,1.34916856044199
"Silberer2014","cabin","gloves",1,-0.706202980892166
"Silberer2014","curtains","level",1,-0.706202980892166
"Silberer2014","garage","trailer",2,0.321482789774912
"Silberer2014","pumpkin","trolley",1,-0.706202980892166
"Silberer2014","cake","guitar",1,-0.706202980892166
"Silberer2014","cottage","spoon",1,-0.706202980892166
"Silberer2014","key","pin",1,-0.706202980892166
"Silberer2014","basket","slippers",1.25,-0.449281538225396
"Silberer2014","kite","tent",1,-0.706202980892166
"Silberer2014","broccoli","olive",2.75,1.09224711777522
"Silberer2014","apron","coat",2.75,1.09224711777522
"Silberer2014","ant","trumpet",1,-0.706202980892166
"Silberer2014","canoe","donkey",1.75,0.0645613471081427
"Silberer2014","bag","sack",5,3.40454010177615
"Silberer2014","radio","ruler",1,-0.706202980892166
"Silberer2014","bureau","table",3.25,1.60609000310876
"Silberer2014","elevator","gate",1.25,-0.449281538225396
"Silberer2014","raft","stool_(furniture)",1.25,-0.449281538225396
"Silberer2014","beetle","cougar",1.75,0.0645613471081427
"Silberer2014","chickadee","telephone",1,-0.706202980892166
"Silberer2014","building","door",2,0.321482789774912
"Silberer2014","beaver","grasshopper",2.25,0.578404232441682
"Silberer2014","jeans","pineapple",1,-0.706202980892166
"Silberer2014","buckle","butterfly",1,-0.706202980892166
"Silberer2014","bear","bread",1.25,-0.449281538225396
"Silberer2014","couch","otter",1,-0.706202980892166
"Silberer2014","cup","horse",1,-0.706202980892166
"Silberer2014","coconut","peach",3.5,1.86301144577553
"Silberer2014","radio","submarine",1.25,-0.449281538225396
"Silberer2014","cottage","yam",1,-0.706202980892166
"Silberer2014","broom","closet",1.5,-0.192360095558627
"Silberer2014","hoe","paintbrush",1.25,-0.449281538225396
"Silberer2014","bench","car",1,-0.706202980892166
"Silberer2014","banana","corn",2.75,1.09224711777522
"Silberer2014","cloak","scarf",3.5,1.86301144577553
"Silberer2014","dish","missile",1,-0.706202980892166
"Silberer2014","crow","freezer",1,-0.706202980892166
"Silberer2014","subway","trailer",2.25,0.578404232441682
"Silberer2014","carrot","dove",1,-0.706202980892166
"Silberer2014","harpsichord","tack",1,-0.706202980892166
"Silberer2014","deer","goldfish",2,0.321482789774912
"Silberer2014","bat_(animal)","falcon",2.75,1.09224711777522
"Silberer2014","bathtub","cheese",1,-0.706202980892166
"Silberer2014","bottle","dog",1,-0.706202980892166
"Silberer2014","cod","willow",1,-0.706202980892166
"Silberer2014","boots","brush",1.25,-0.449281538225396
"Silberer2014","chicken","yacht",1,-0.706202980892166
"Silberer2014","bullet","gun",3.25,1.60609000310876
"Silberer2014","tiger","vulture",2,0.321482789774912
"Silberer2014","bouquet","socks",1,-0.706202980892166
"Silberer2014","lobster","squid",3.75,2.1199328884423
"Silberer2014","grater","radio",1,-0.706202980892166
"Silberer2014","clarinet","necklace",1,-0.706202980892166
"Silberer2014","envelope","guppy",1,-0.706202980892166
"Silberer2014","bracelet","chain",2.75,1.09224711777522
